ID,ano_nascimento,nivel_educacao,estado_civil,renda_mensal,num_filhos_pequenos,num_filhos_adolescentes,num_dias_primeira_compra,num_dias_ultima_compra,gasto_vinho_ult_2anos,gasto_prod_frutas_ult_2anos,gasto_prod_carne_ult_2anos,gasto_prod_peixe_ult_2anos,gasto_prod_doces_ulti_2anos,qtde_compras_desconto,qtde_compras_web_restaurante,qtde_compras_catalogo,qtde_compras_loja,qtde_vistas_web_ult_mes,aceitou_qtde_oferta,reclamou_ult_2anos
10505,1960,mestrado,vive_junto,"27486,09",0,0,185,86,741,19,154,50,9,1,3,4,7,2,0,0
9687,1975,graduado,solteiro,"27507,52",0,0,29,1,184,174,256,50,30,1,5,4,6,2,0,0
1139,1984,doutorado,casado,"27577,44",0,0,143,56,1050,14,322,0,14,1,5,11,5,2,4,0
5896,1987,mestrado,casado,"27592,11",0,0,103,94,272,7,80,20,7,1,4,4,6,2,0,0
9597,1969,graduado,casado,"27612,03",0,0,139,10,236,106,189,23,41,1,7,2,9,4,0,0
6049,1982,mestrado,vive_junto,"27612,78",0,0,206,85,1142,51,415,90,69,1,7,8,11,3,2,0
2532,1987,mestrado,solteiro,"27614,29",0,0,120,95,982,73,351,56,14,1,2,4,6,5,1,0
313,1968,graduado,viuvo,"27614,66",0,0,244,98,901,61,757,186,163,1,6,5,10,3,1,0
9451,1965,graduado,casado,"27645,86",0,1,581,92,811,76,428,99,137,3,10,4,9,7,0,0
9529,1990,graduado,casado,"27701,88",0,0,213,8,559,153,503,218,13,1,3,9,9,2,2,0
701,1971,graduado,casado,"27703,38",0,1,235,58,707,21,250,85,43,2,6,2,8,2,1,0
4676,1951,mestrado,viuvo,"27708,65",0,2,116,86,612,91,520,258,107,2,9,6,8,5,0,0
7118,1957,graduado,casado,"27745,49",0,1,697,61,833,80,363,52,26,2,9,5,6,6,2,0
2736,1978,graduado,casado,"27746,99",0,1,543,88,366,124,156,71,78,2,5,5,11,2,0,0
6246,1953,graduado,solteiro,"27778,95",0,0,228,40,703,102,601,0,58,1,3,11,8,1,1,0
3749,1973,graduado,vive_junto,"27791,73",0,0,484,54,627,91,597,159,91,1,6,5,12,3,0,0
830,1987,doutorado,solteiro,"27821,05",0,0,125,5,784,48,560,42,176,1,4,6,4,3,3,0
6982,1976,graduado,casado,"27845,11",0,0,467,14,783,30,537,140,76,1,4,10,9,2,0,0
3139,1982,pos,solteiro,"27863,16",0,0,181,53,871,111,704,145,55,1,4,4,10,2,1,0
10095,1975,doutorado,divorciado,"27881,58",0,0,424,9,1001,12,240,16,12,1,5,4,10,2,0,0
810,1975,graduado,casado,"27890,98",0,1,48,49,151,81,86,168,91,2,4,2,11,2,0,0
8278,1990,doutorado,casado,27900,0,0,672,3,863,83,547,86,99,1,8,2,5,5,0,0
4964,1958,doutorado,vive_junto,"27913,53",0,0,154,90,680,11,392,75,0,1,2,11,4,1,0,0
5185,1955,graduado,casado,"27920,3",0,0,500,83,199,66,315,97,174,1,4,3,5,2,0,0
2886,1971,mestrado,divorciado,"27928,57",0,1,321,70,1121,0,72,0,12,4,10,8,10,6,2,0
2669,1993,graduado,solteiro,"27929,7",0,0,56,66,375,152,335,93,91,1,5,4,6,2,0,0
10037,1993,graduado,solteiro,"27929,7",0,0,56,66,375,152,335,93,91,1,5,4,6,2,0,0
6203,1947,graduado,vive_junto,"28001,88",0,0,309,58,499,149,815,173,49,1,6,7,12,3,0,0
5204,1971,graduado,vive_junto,"28021,8",0,0,365,21,380,98,733,110,112,1,8,8,5,3,2,0
4637,1954,doutorado,solteiro,"28059,02",0,0,407,73,960,64,464,146,0,1,6,9,9,3,1,0
961,1972,graduado,casado,"28088,72",0,1,290,92,133,27,421,13,195,2,7,3,5,4,0,0
7143,1955,pos,vive_junto,"28122,18",0,1,235,14,209,162,209,41,162,5,4,7,10,2,0,0
5114,1965,mestrado,casado,"28122,56",0,1,557,1,670,9,249,0,28,2,5,4,5,4,0,0
1357,1970,graduado,vive_junto,"28140,6",1,2,447,90,856,59,487,58,29,7,2,5,5,5,0,0
7313,1949,pos,viuvo,"28142,48",0,0,391,63,570,73,614,133,102,1,6,5,11,3,1,0
3852,1961,mestrado,vive_junto,"28150,75",1,1,478,48,505,72,270,36,27,4,9,2,12,5,0,0
1000,1961,mestrado,vive_junto,"28150,75",1,1,478,48,505,72,270,36,27,4,9,2,12,5,0,0
697,1969,graduado,vive_junto,"28164,66",0,0,474,78,972,59,913,25,19,1,5,9,6,3,1,0
5331,1977,graduado,casado,"28189,85",0,0,656,8,587,51,898,247,0,1,3,6,7,2,0,0
437,1976,mestrado,divorciado,28200,0,0,155,41,294,142,218,164,58,1,3,8,11,1,0,0
9265,1953,graduado,casado,"28205,64",0,1,536,74,925,64,179,133,12,2,9,4,6,5,0,0
257,1959,doutorado,casado,"28207,52",0,1,427,74,952,12,180,47,12,2,5,4,9,3,0,0
3523,1962,graduado,vive_junto,"28222,56",0,1,522,83,583,34,309,0,22,2,5,4,8,3,0,0
4654,1992,graduado,vive_junto,"28238,35",0,0,234,40,571,12,523,63,60,1,3,10,5,2,0,0
4508,1952,graduado,solteiro,"28243,23",0,0,38,92,203,35,305,46,17,1,2,11,5,1,0,0
4843,1952,graduado,solteiro,"28243,23",0,0,38,92,203,35,305,46,17,1,2,11,5,1,0,0
2674,1958,mestrado,solteiro,"28253,38",0,1,663,79,543,10,205,160,143,1,6,3,6,3,1,0
6694,1964,graduado,casado,"28284,21",0,1,216,27,438,66,400,12,38,1,8,3,13,4,0,0
1859,1972,mestrado,casado,"28289,85",0,0,671,34,721,111,925,97,18,1,7,6,5,5,1,0
7999,1955,doutorado,vive_junto,"28293,61",0,0,432,17,1239,17,413,23,34,1,5,6,5,2,3,0
9999,1965,graduado,vive_junto,"28299,25",0,0,640,2,610,105,125,137,42,1,9,4,9,5,0,0
10983,1952,graduado,vive_junto,28300,0,0,516,17,304,98,230,150,74,1,6,3,13,3,0,0
1081,1957,doutorado,casado,"28301,88",1,2,459,26,733,9,180,12,19,11,6,3,5,4,0,0
4390,1954,graduado,vive_junto,"28313,91",0,1,75,14,459,15,171,142,23,2,5,4,12,2,0,0
4786,1977,graduado,casado,"28319,55",1,1,633,94,555,82,257,93,61,4,10,3,12,6,0,0
2499,1958,pos,solteiro,"28324,06",0,1,419,38,204,97,97,21,118,1,5,2,10,4,0,0
6072,1970,mestrado,solteiro,"28325,19",0,0,512,16,918,57,842,99,38,1,5,8,6,3,2,0
8746,1989,graduado,casado,"28358,27",1,0,85,28,800,0,297,0,34,2,2,5,10,6,2,0
8492,1978,graduado,vive_junto,"28359,77",0,0,232,25,795,0,545,95,58,1,8,4,10,6,1,0
8370,1976,pos,vive_junto,"28377,44",0,1,696,50,378,97,259,197,194,2,7,3,6,4,0,0
7723,1979,graduado,vive_junto,"28386,09",0,0,58,56,709,93,374,104,80,1,8,6,6,3,0,0
2963,1979,graduado,vive_junto,"28386,09",0,0,58,56,709,93,374,104,80,1,8,6,6,3,0,0
7381,1968,graduado,divorciado,"28456,02",0,0,570,10,797,153,293,72,97,1,11,4,6,4,4,0
10992,1967,graduado,vive_junto,"28459,4",1,1,669,77,650,28,353,45,42,5,4,6,11,8,0,0
6977,1974,graduado,vive_junto,"28459,4",0,1,623,87,1073,0,629,145,37,1,10,5,13,6,1,0
4580,1969,graduado,casado,"28480,83",0,0,247,46,1394,22,708,89,91,1,9,7,9,5,4,0
3091,1981,pos,vive_junto,"28486,47",1,0,58,27,340,21,134,258,14,1,7,5,8,4,0,0
762,1981,pos,vive_junto,"28486,47",1,0,58,27,340,21,134,258,14,1,7,5,8,4,0,0
6853,1982,mestrado,solteiro,"28487,59",0,0,360,12,712,26,538,69,13,1,3,6,11,1,3,0
7366,1982,mestrado,solteiro,"28487,59",0,0,360,12,712,26,538,69,13,1,3,6,11,1,3,0
2612,1987,graduado,casado,"28493,98",0,0,187,33,754,160,625,63,32,1,7,5,12,3,1,0
7503,1976,graduado,solteiro,"28505,64",0,0,625,40,1032,105,779,137,105,0,5,8,9,4,2,0
7106,1943,doutorado,casado,"28520,68",0,0,90,73,483,0,591,156,0,1,3,5,10,1,0,0
6200,1951,graduado,casado,"28534,96",0,1,447,50,340,108,185,130,38,2,6,6,9,3,0,0
10424,1968,graduado,solteiro,"28542,11",0,0,202,60,265,138,553,224,23,1,4,4,9,1,0,0
10965,1955,graduado,vive_junto,"28573,31",0,0,492,72,983,20,389,240,50,1,3,5,13,6,1,0
146,1960,doutorado,solteiro,"28588,35",0,0,226,78,760,53,400,17,93,1,4,5,11,2,1,0
3422,1975,graduado,casado,"28596,99",0,1,577,67,1115,12,128,33,12,1,2,3,4,6,2,0
4998,1962,graduado,vive_junto,"28601,88",0,0,37,85,292,30,415,63,33,1,4,5,4,2,1,0
7321,1962,graduado,vive_junto,"28601,88",0,0,37,85,292,30,415,63,33,1,4,5,4,2,1,0
4149,1948,doutorado,vive_junto,"28624,06",0,0,47,57,586,66,653,17,0,1,5,9,6,2,0,0
2666,1972,mestrado,casado,"28659,4",0,1,143,21,519,50,167,130,0,1,8,3,11,3,1,0
2591,1959,graduado,viuvo,"28691,73",0,1,7,49,526,35,214,69,53,2,6,3,4,2,0,0
9493,1980,doutorado,solteiro,"28726,32",0,0,420,15,840,53,804,23,71,1,5,4,8,3,3,0
7022,1971,graduado,casado,"28738,72",1,0,639,2,739,107,309,140,80,1,2,5,13,6,0,0
3507,1970,graduado,solteiro,"28746,99",1,0,681,44,676,161,426,210,44,2,2,5,5,6,1,0
10858,1975,graduado,vive_junto,"28771,43",1,1,293,38,355,30,177,90,138,4,9,5,7,5,0,0
10590,1956,doutorado,vive_junto,"28775,19",0,0,456,91,794,73,573,0,29,1,4,8,10,2,0,0
10479,1975,doutorado,casado,"28803,76",0,0,569,64,749,40,294,121,160,1,3,2,5,1,0,0
4138,1962,graduado,solteiro,"28806,02",0,1,36,68,411,106,147,54,115,1,5,10,7,1,1,0
10925,1983,graduado,casado,"28808,27",0,0,166,93,255,31,446,40,56,1,3,10,11,1,0,0
2147,1969,graduado,vive_junto,"28816,92",0,0,317,91,736,63,946,219,189,1,4,7,11,2,2,0
375,1954,graduado,divorciado,"28862,03",0,0,489,79,516,56,449,86,33,1,2,2,11,1,0,0
7725,1965,pos,casado,"28872,18",0,0,113,33,173,26,255,35,71,1,4,4,7,1,0,0
6428,1950,doutorado,viuvo,"28887,97",0,0,57,37,605,10,345,84,54,1,1,8,7,0,0,0
6931,1967,graduado,divorciado,"28940,6",0,0,134,19,464,151,292,65,60,1,8,3,4,4,2,0
6565,1949,mestrado,casado,"28945,49",0,1,458,91,1012,80,498,0,16,2,11,4,9,5,1,0
9743,1955,graduado,casado,"28946,62",0,1,534,85,1449,89,161,69,35,2,11,8,8,6,1,0
7861,1952,mestrado,casado,"28957,52",0,1,144,23,820,57,242,45,0,2,8,3,6,4,0,0
4002,1960,doutorado,casado,"28961,28",0,1,259,3,463,96,333,168,53,1,7,7,12,3,0,0
2324,1972,graduado,vive_junto,"28963,91",0,1,245,12,625,38,242,50,34,2,7,11,11,4,1,0
10486,1948,graduado,casado,"29000,75",0,0,396,54,476,75,162,29,151,1,4,4,8,2,0,0
3595,1963,graduado,vive_junto,"29032,33",0,1,121,29,631,43,239,128,76,2,6,8,12,3,0,0
1627,1957,pos,divorciado,"29059,02",0,0,519,84,408,61,109,48,122,1,5,7,9,4,1,0
5077,1979,graduado,vive_junto,"29059,4",0,1,239,46,425,115,292,23,35,1,6,6,11,3,0,0
6173,1979,graduado,vive_junto,"29059,4",0,1,239,46,425,115,292,23,35,1,6,6,11,3,0,0
6652,1965,graduado,casado,"29076,32",0,0,20,28,227,151,573,98,54,1,3,4,9,1,0,0
3197,1980,graduado,casado,"29080,08",0,1,195,38,275,59,107,69,101,2,6,4,8,4,0,0
11051,1956,doutorado,vive_junto,"29088,72",1,1,50,72,492,19,110,16,12,4,6,3,10,4,0,0
9206,1968,graduado,vive_junto,"29090,98",0,1,173,36,491,48,231,112,105,2,5,7,12,1,1,0
5796,1963,graduado,casado,"29111,65",0,0,215,70,560,21,442,29,44,1,4,5,13,1,1,0
6963,1947,graduado,solteiro,"29119,17",0,0,116,85,675,11,400,15,45,1,2,5,10,1,1,0
7832,1959,mestrado,casado,"29142,86",0,1,305,30,940,44,396,0,88,1,8,7,7,4,4,0
5236,1979,graduado,vive_junto,"29160,9",0,1,673,30,1230,0,396,232,178,1,10,2,8,5,3,0
2008,1978,graduado,casado,"29166,54",0,0,139,93,372,23,384,250,12,1,4,5,9,2,1,0
4994,1943,mestrado,solteiro,"29172,18",0,0,271,53,1193,33,281,129,66,1,7,5,13,3,1,0
7899,1952,doutorado,casado,"29176,69",0,1,608,70,1245,33,332,21,33,2,4,7,4,7,0,0
4785,1970,doutorado,vive_junto,"29181,2",0,2,76,3,520,7,154,19,0,2,6,3,11,3,0,0
1173,1947,mestrado,vive_junto,"29184,96",0,0,476,73,1200,105,758,0,42,1,4,2,6,2,3,0
5153,1967,doutorado,casado,"29235,34",0,1,492,97,1004,59,265,115,59,2,11,10,11,6,2,0
4127,1967,doutorado,casado,"29235,34",0,1,492,97,1004,59,265,115,59,2,11,10,11,6,2,0
10767,1989,doutorado,vive_junto,"29265,04",0,0,44,40,760,40,480,0,40,1,3,5,12,1,2,0
4322,1958,doutorado,vive_junto,"29271,8",0,0,214,20,881,38,319,16,25,1,4,5,10,2,0,0
5831,1967,graduado,casado,"29274,44",0,1,676,93,1017,50,500,65,50,3,5,5,5,8,3,0
7828,1981,mestrado,vive_junto,"29278,95",0,0,60,29,68,129,396,188,22,1,3,3,5,1,0,0
6521,1954,graduado,vive_junto,"29312,78",0,0,103,18,613,22,319,33,102,1,4,6,9,1,0,0
5883,1972,graduado,casado,"29316,17",1,0,399,78,138,120,204,16,126,3,7,4,7,5,0,0
10473,1956,doutorado,viuvo,"29333,83",0,1,657,38,158,19,288,25,0,1,6,4,9,7,3,0
8204,1971,pos,casado,"29338,72",0,0,560,93,482,35,553,72,160,1,4,4,9,2,0,0
5545,1972,doutorado,casado,"29351,5",0,0,85,72,572,8,259,34,35,1,3,5,5,1,0,0
9952,1947,mestrado,vive_junto,"29358,27",0,0,200,53,368,32,639,13,43,1,4,7,5,1,0,0
2909,1974,doutorado,casado,"29371,43",0,1,130,89,934,24,230,16,24,2,8,4,6,3,2,0
6406,1988,mestrado,casado,"29430,45",0,0,244,13,647,107,391,175,67,1,6,4,10,3,0,0
5046,1958,graduado,divorciado,"29447,74",0,1,157,97,756,138,354,160,169,2,10,6,7,4,0,0
5989,1959,pos,divorciado,"29456,02",0,1,439,51,752,122,476,39,153,1,10,2,11,8,0,0
5302,1986,graduado,vive_junto,"29471,43",0,0,499,13,298,27,697,216,24,1,4,6,5,2,1,0
2831,1976,graduado,vive_junto,"29479,7",0,1,2,99,453,38,279,188,38,2,7,7,10,3,0,0
7053,1966,doutorado,solteiro,"29481,2",0,0,365,75,604,28,674,91,28,1,3,10,8,1,0,0
4530,1948,mestrado,viuvo,"29483,83",0,0,613,36,972,19,595,180,26,3,3,7,10,3,2,0
1277,1960,graduado,vive_junto,"29499,25",0,0,81,29,434,22,388,104,22,1,10,7,10,4,1,0
4646,1951,pos,casado,"29510,15",0,0,210,44,207,26,447,75,0,1,5,7,12,2,1,0
6935,1951,pos,casado,"29510,15",0,0,210,44,207,26,447,75,0,1,5,7,12,2,1,0
9790,1957,graduado,solteiro,"29510,9",0,0,218,12,912,72,170,47,36,1,11,3,4,4,2,0
1577,1946,graduado,casado,"29537,22",0,0,130,14,558,79,622,207,175,1,4,6,4,1,2,0
590,1970,mestrado,divorciado,"29540,98",0,0,554,35,816,66,549,216,66,1,5,6,4,3,1,0
7274,1957,graduado,casado,"29555,64",0,0,639,87,736,163,818,212,163,1,4,7,10,2,1,0
11088,1971,doutorado,vive_junto,"29564,66",0,1,434,83,1396,0,322,46,35,1,4,9,4,6,0,0
3698,1983,graduado,vive_junto,"29581,58",0,0,689,13,817,185,687,145,55,1,4,6,8,2,2,0
4679,1977,mestrado,casado,"29590,23",0,1,37,42,721,0,152,119,50,3,7,6,12,4,0,0
1891,1980,mestrado,divorciado,"29619,92",0,0,690,12,667,50,850,21,83,1,4,6,5,2,1,0
2426,1964,doutorado,divorciado,"29633,46",0,0,653,35,483,74,114,169,37,1,5,10,13,3,1,0
9977,1973,graduado,divorciado,"29662,03",0,1,285,99,321,11,309,33,26,3,9,3,5,4,0,0
3967,1971,doutorado,casado,"29673,31",0,0,247,19,331,197,170,58,152,1,2,8,13,1,0,0
1915,1951,doutorado,casado,"29676,32",0,0,199,57,794,115,243,150,0,1,8,5,6,3,0,0
3403,1958,doutorado,vive_junto,"29681,2",0,1,643,11,1170,19,594,99,76,2,2,5,12,6,0,0
4114,1964,mestrado,casado,"29753,01",0,0,687,2,650,37,780,27,167,1,6,9,13,3,0,0
6887,1967,graduado,solteiro,"29754,14",1,1,66,33,245,16,223,21,43,2,8,1,8,6,0,0
7500,1967,graduado,solteiro,"29754,14",1,1,66,33,245,16,223,21,43,2,8,1,8,6,0,0
1772,1975,doutorado,casado,"29764,66",0,0,534,2,1074,37,518,193,92,1,5,6,7,2,3,0
4122,1975,graduado,casado,"29776,32",0,0,669,73,504,23,117,179,28,1,6,5,4,4,2,0
7959,1961,graduado,casado,"29853,38",0,0,31,19,658,80,483,123,13,1,3,2,5,1,0,0
2939,1970,mestrado,vive_junto,"29856,77",0,0,7,96,751,127,687,20,15,1,4,6,4,2,0,0
8707,1956,graduado,casado,"29870,68",0,0,676,12,565,42,548,64,83,1,5,6,4,3,1,0
9264,1986,graduado,casado,"29898,12",0,0,63,1,423,42,706,73,197,1,4,8,9,2,0,0
5125,1960,graduado,casado,"29898,5",0,0,408,64,333,0,815,129,42,1,4,10,11,2,0,0
8504,1973,graduado,casado,"29922,18",0,0,48,70,350,60,568,110,133,1,5,6,7,2,1,0
1020,1973,graduado,casado,"29922,18",0,0,48,70,350,60,568,110,133,1,5,6,7,2,1,0
11071,1984,graduado,solteiro,"29927,44",0,0,434,37,450,133,951,173,0,1,3,6,6,1,1,0
5303,1974,doutorado,vive_junto,"29936,84",0,0,82,42,471,0,510,99,21,1,6,4,9,2,0,0
9305,1976,pos,solteiro,"29958,27",0,0,413,65,311,26,640,180,37,1,4,9,13,2,0,0
8093,1969,mestrado,casado,"29975,19",0,0,1,72,572,8,232,23,62,1,4,3,6,1,1,0
9449,1958,doutorado,solteiro,"29985,34",0,1,268,32,415,5,124,15,35,1,5,2,11,3,0,0
9058,1955,graduado,viuvo,30000,0,0,644,65,1060,21,530,32,0,1,5,11,5,3,4,0
4790,1958,graduado,divorciado,"30001,13",0,1,27,54,574,8,216,21,16,1,4,3,5,1,0,0
6343,1959,graduado,casado,"30008,65",0,1,90,6,835,73,380,114,73,1,6,9,7,2,1,0
4828,1954,graduado,divorciado,"30024,44",0,1,11,12,71,99,278,185,121,1,5,10,5,1,0,0
8314,1982,graduado,casado,"30040,6",0,0,450,30,557,129,761,29,185,1,5,6,7,2,1,0
460,1972,doutorado,casado,"30048,87",0,0,690,72,792,86,740,67,51,1,3,5,8,2,0,0
1371,1976,graduado,solteiro,"30053,01",0,0,1,72,123,164,266,227,30,1,2,4,9,1,0,0
10102,1966,graduado,viuvo,"30054,89",0,0,48,19,395,183,565,166,141,1,5,11,5,3,0,0
8601,1980,graduado,casado,"30079,32",0,1,426,3,421,76,536,82,178,2,8,6,5,4,0,0
9938,1954,graduado,casado,"30100,38",0,0,283,82,519,17,813,27,173,1,4,6,6,2,1,0
1225,1963,graduado,casado,"30121,8",0,0,3,47,483,84,398,205,84,1,3,7,8,1,1,0
7059,1963,graduado,casado,"30121,8",0,0,3,47,483,84,398,205,84,1,3,7,8,1,1,0
2176,1972,graduado,casado,"30125,56",1,0,405,40,1218,16,272,104,0,2,5,3,6,6,4,0
5067,1994,graduado,vive_junto,"30125,56",0,0,135,11,966,26,282,52,26,1,2,7,11,5,4,0
9121,1972,graduado,casado,"30125,56",1,0,405,40,1218,16,272,104,0,2,5,3,6,6,4,0
3690,1986,mestrado,casado,"30128,2",0,0,534,20,1184,102,673,52,40,1,7,4,10,6,2,0
7428,1975,graduado,vive_junto,"30129,32",0,0,272,47,240,132,445,250,192,1,3,7,8,1,0,0
3711,1944,mestrado,casado,"30144,36",0,0,120,19,1035,134,670,25,38,1,6,3,10,3,2,0
2730,1955,graduado,solteiro,"30194,36",0,0,313,64,536,11,387,149,91,1,3,4,10,1,0,0
7849,1970,doutorado,casado,"30201,5",0,0,293,12,209,19,456,160,142,1,2,9,13,1,0,0
737,1949,doutorado,casado,"30210,53",0,0,483,56,1493,86,454,112,43,2,4,4,5,2,3,0
6086,1955,graduado,casado,"30223,68",0,0,218,62,445,25,706,80,76,1,6,5,12,2,1,0
7396,1966,graduado,casado,"30224,81",0,0,596,92,342,51,936,207,35,1,5,8,12,3,1,0
8717,1975,doutorado,casado,"30235,71",0,1,655,56,1149,71,449,69,71,1,11,8,8,5,0,0
9209,1971,mestrado,vive_junto,"30290,6",0,0,623,85,829,138,430,60,92,1,4,6,13,2,0,0
6417,1971,mestrado,vive_junto,"30290,6",0,0,623,85,829,138,430,60,92,1,4,6,13,2,0,0
4310,1944,graduado,casado,"30296,62",0,0,158,25,507,93,520,242,40,1,5,10,5,1,2,0
3661,1995,pos,solteiro,"30307,14",0,0,625,42,594,51,631,72,55,1,4,6,8,2,0,0
6905,1994,graduado,vive_junto,"30332,71",0,0,676,55,241,45,604,34,26,1,6,4,10,2,0,0
1065,1963,graduado,solteiro,"30336,47",0,0,182,85,557,129,984,193,37,1,5,8,5,2,0,0
4687,1958,mestrado,casado,"30353,01",0,0,402,92,674,92,736,39,0,1,3,11,9,1,0,0
5718,1950,graduado,casado,"30362,03",0,0,318,17,674,168,108,192,42,1,5,11,6,3,3,0
4789,1953,graduado,vive_junto,"30380,45",0,0,285,95,769,22,500,210,143,1,4,8,5,2,3,0
3434,1951,graduado,solteiro,"30403,01",0,0,48,60,483,72,567,94,12,1,4,4,10,1,0,0
10245,1986,pos,solteiro,"30417,29",0,0,606,71,160,80,369,67,39,1,3,3,8,1,0,0
9274,1961,mestrado,casado,"30432,33",0,0,458,44,525,147,112,219,147,1,6,7,9,2,1,0
3667,1969,graduado,casado,"30433,08",0,0,486,20,778,178,689,41,27,1,8,5,11,8,4,0
7966,1959,graduado,solteiro,"30444,36",1,1,537,48,505,137,401,104,22,3,11,5,11,5,0,1
2150,1958,doutorado,viuvo,"30449,25",0,1,414,83,860,28,409,73,56,1,8,9,4,4,0,0
2079,1947,pos,casado,"30467,67",0,0,184,0,450,26,535,73,98,1,5,6,10,1,0,0
4394,1965,doutorado,casado,"30470,3",0,0,37,43,1142,29,249,38,29,1,5,5,12,2,2,0
988,1965,graduado,casado,"30514,29",0,0,53,84,410,0,592,147,22,1,6,4,7,3,1,0
203,1975,mestrado,solteiro,"30514,66",0,0,441,47,1288,20,613,80,61,1,5,7,9,2,0,0
5848,1970,graduado,vive_junto,"30528,2",0,0,167,43,724,74,929,97,55,1,5,6,7,2,4,0
6071,1989,graduado,solteiro,"30532,71",0,0,345,77,493,70,324,146,40,1,3,7,11,1,0,0
295,1989,graduado,solteiro,"30532,71",0,0,345,77,493,70,324,146,40,1,3,7,11,1,0,0
1137,1964,graduado,solteiro,"30543,61",0,0,182,87,398,190,537,61,156,1,4,5,7,1,2,0
4673,1963,doutorado,casado,"30563,91",0,1,607,17,1004,12,145,32,12,3,10,3,5,5,2,0
8624,1958,graduado,casado,"30571,43",0,0,508,61,183,33,493,59,103,1,4,3,10,2,0,0
535,1987,graduado,divorciado,"30586,84",0,0,124,18,163,23,424,27,65,1,3,10,13,1,0,0
4608,1987,graduado,divorciado,"30586,84",0,0,124,18,163,23,424,27,65,1,3,10,13,1,1,0
1544,1967,mestrado,divorciado,"30593,98",0,0,554,51,741,68,689,224,68,1,4,2,10,2,0,0
9298,1947,doutorado,vive_junto,"30666,92",0,0,62,89,1252,0,465,46,35,1,4,5,8,1,2,0
2410,1969,graduado,solteiro,"30698,12",0,0,158,69,364,40,425,158,60,1,3,4,8,1,0,0
9504,1949,mestrado,casado,"30713,53",0,0,235,4,179,28,520,111,123,1,3,8,13,1,1,0
1524,1983,pos,solteiro,"30713,53",0,0,485,1,709,45,115,30,160,1,8,2,5,5,2,0
5687,1980,graduado,divorciado,"30715,04",0,0,644,98,563,50,774,28,31,1,7,7,12,3,0,0
3179,1980,graduado,solteiro,"30729,7",0,0,378,75,249,153,940,58,134,0,6,6,7,2,0,0
9292,1952,graduado,casado,30750,0,0,611,74,324,132,693,27,118,1,4,11,7,2,0,0
1650,1960,mestrado,casado,"30768,05",0,0,433,13,779,86,537,34,69,1,5,9,12,3,0,0
1103,1976,mestrado,casado,"30800,38",1,0,638,60,1486,55,278,49,0,2,4,4,10,6,3,0
5341,1962,pos,divorciado,"30817,67",0,1,540,2,983,76,184,180,138,1,6,3,4,7,1,0
8395,1961,graduado,solteiro,"30832,33",0,0,678,48,980,37,265,35,163,1,3,6,12,6,1,0
10446,1957,doutorado,casado,"30833,46",0,0,599,58,184,23,446,30,23,1,5,4,7,2,4,0
6810,1983,graduado,divorciado,"30836,47",0,0,397,76,267,98,606,48,70,1,3,2,6,1,2,0
202,1948,doutorado,viuvo,"30839,1",0,0,85,54,332,194,377,149,125,0,4,6,7,1,0,0
9589,1948,doutorado,viuvo,"30839,1",0,0,85,54,332,194,377,149,125,0,4,6,7,1,0,0
4597,1970,doutorado,vive_junto,"30854,14",0,0,362,67,889,55,685,168,92,1,3,2,13,1,0,0
7960,1962,pos,vive_junto,"30872,93",0,0,318,89,734,22,350,151,25,1,3,9,13,1,1,0
8164,1978,doutorado,casado,"30890,98",0,0,216,13,1023,93,651,49,55,1,5,6,7,2,0,0
5278,1964,graduado,casado,"30911,28",0,0,155,83,307,26,360,138,31,1,6,9,5,3,1,0
2186,1977,pos,vive_junto,"30949,62",0,0,111,30,938,142,754,159,81,1,5,10,6,2,4,0
3104,1961,graduado,solteiro,"30951,88",0,0,650,89,830,59,968,51,79,1,5,3,12,2,2,0
6292,1986,doutorado,casado,"30952,26",0,0,456,60,1311,0,359,46,89,1,4,3,10,2,2,0
4856,1957,pos,casado,"30957,52",0,0,600,38,556,54,845,202,133,1,7,7,10,3,2,0
8722,1957,pos,casado,"30957,52",0,0,600,38,556,54,845,202,133,1,7,7,10,3,3,0
6260,1955,mestrado,vive_junto,"30971,43",0,0,587,55,984,51,432,180,120,1,3,10,13,1,2,0
10129,1966,graduado,vive_junto,"30987,59",0,0,109,35,482,147,509,104,107,1,3,5,12,1,1,0
3503,1950,graduado,divorciado,31000,0,0,209,78,255,47,573,52,32,1,5,3,6,1,0,0
4543,1980,graduado,casado,"31013,91",0,0,606,32,777,129,573,216,21,1,2,7,9,4,1,0
5332,1960,pos,casado,"31016,54",0,0,337,2,362,50,431,134,35,1,3,6,7,1,0,0
4686,1962,doutorado,viuvo,"31041,73",0,0,88,28,861,31,558,62,95,0,6,5,13,2,1,0
2611,1959,mestrado,vive_junto,"31043,61",0,0,697,66,1206,55,445,168,18,1,2,4,12,1,1,0
2225,1977,graduado,divorciado,"31045,86",0,0,22,54,510,120,550,156,40,1,4,9,7,1,3,0
1361,1974,mestrado,casado,"31046,62",0,0,390,26,1076,68,103,29,91,1,3,4,8,1,3,0
1411,1952,graduado,divorciado,"31061,28",0,0,231,58,204,34,204,172,153,1,2,9,4,1,0,0
1553,1946,graduado,vive_junto,"31074,06",0,0,275,71,966,168,672,246,105,1,7,5,10,4,2,0
9930,1944,doutorado,solteiro,"31096,24",0,0,236,8,606,148,228,15,148,1,6,8,13,2,0,0
