preco,ano_construcao,ano_Venda,m2,andar,tipo_Aquecimento,tempo_ate_onibus,tempo_ate_metro,qtde_elevadores,qtde_escritorios_publicos_perto,qtde_hospitais_perto,qtde_lojas_departamento_perto,qtde_shoppings_perto,qtde_estacionamentos_perto,qtde_escolas_fundamental1_perto,qtde_escolas_fundamental2_perto,qtde_escolas_medio_perto,qtde_universidades_perto
2628318,2007,2016,"128,856461",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2044242,2007,2016,"80,639804",13,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2038938,2007,2016,"80,639804",12,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2123892,1986,2016,"127,927431",10,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1991148,2007,2016,"80,639804",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
3159288,2007,2016,"141,119657",25,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1991148,2007,2016,"80,639804",17,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2814156,2007,2016,"152,639629",17,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2814156,2007,2016,"152,639629",28,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1646016,1986,2016,"105,073293",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1842474,1986,2016,"127,927431",2,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
2166366,2009,2016,"107,76748",13,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
2123892,2013,2016,"84,54173",18,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1030086,2003,2016,"84,263021",4,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1911504,2006,2016,"84,54173",15,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1778760,2006,2016,"84,54173",7,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
788490,1985,2016,"54,534061",8,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
2920350,2006,2016,"191,008568",11,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2654862,2006,2016,"131,179036",18,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2761056,2006,2016,"191,008568",9,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2548668,2006,2016,"133,501611",21,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1699110,2006,2016,"75,994654",16,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1014156,1993,2016,"59,829532",13,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1502652,2014,2016,"59,45792",29,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1420350,1993,2016,"84,913342",4,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2707962,2014,2016,"116,314556",6,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2097342,2014,2016,"84,913342",5,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1460172,2005,2016,"69,026929",10,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2065482,2014,2016,"84,913342",10,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2009730,2014,2016,"84,54173",5,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1906194,2014,2016,"84,263021",6,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1239822,2005,2016,"53,140516",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2272566,2014,2016,"84,913342",15,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2123892,2014,2016,"84,54173",15,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2070792,2014,2016,"84,913342",26,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1242474,2005,2016,"53,140516",5,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2495574,2014,2016,"101,450076",22,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1752210,2008,2016,"77,016587",13,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1911504,2008,2016,"84,913342",19,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1635396,2014,2016,"59,829532",13,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1030086,1993,2016,"59,829532",16,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1035396,1993,2016,"59,829532",19,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2256636,2007,2016,"129,506782",12,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1890264,2014,2016,"78,317229",9,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
653094,2014,2016,"26,756064",13,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1592916,2005,2016,"84,913342",21,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1661946,2005,2016,"84,913342",12,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2070792,2014,2016,"84,913342",15,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1699110,2005,2016,"84,913342",22,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1635396,2005,2016,"84,913342",12,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1587606,2014,2016,"59,829532",3,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2097342,2014,2016,"84,54173",21,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2299110,2008,2016,"108,417801",18,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1035396,1993,2016,"59,829532",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
642474,2014,2016,"26,756064",10,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1274334,1993,2016,"84,913342",10,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2150442,2014,2016,"84,913342",19,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1959288,2008,2016,"84,913342",8,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
2617698,2007,2016,"128,856461",3,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1964598,2007,2016,"80,639804",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1492032,2006,2016,"83,891409",6,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
3132738,2007,2016,"179,116984",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1534512,2006,2016,"83,891409",4,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1486722,2006,2016,"83,891409",4,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
2575218,2007,2016,"128,856461",4,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2102652,2007,2016,"80,639804",13,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2814156,2007,2016,"141,119657",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1632738,1986,2016,"105,073293",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1672566,2015,2016,"59,829532",13,individual,0~5min,5min~10min,10,3,2,1,1,0,3,3,3,2
1338048,1978,2016,"83,891409",7,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1423008,1986,2016,"84,913342",10,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1332738,1978,2016,"83,891409",12,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1991148,2007,2016,"80,639804",2,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1274334,1978,2016,"83,891409",1,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1614156,2009,2016,"84,54173",4,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1646016,2009,2016,"84,54173",2,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1693800,2009,2016,"84,913342",7,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1619466,2009,2016,"84,54173",4,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
2214156,2013,2016,"84,263021",10,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2230086,2013,2016,"84,54173",12,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2113272,2013,2016,"84,54173",4,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2267256,2013,2016,"84,54173",9,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2123892,2013,2016,"84,54173",2,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
440706,1985,2016,"46,265694",4,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
690264,1985,2016,"54,534061",5,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
361056,2014,2016,"14,492868",17,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
2734512,2007,2016,"157,00607",5,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2368140,2015,2016,"84,54173",13,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1725660,2006,2016,"75,994654",21,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1736280,2006,2016,"75,994654",17,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1592916,2006,2016,"75,994654",3,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1539822,2015,2016,"59,829532",22,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1619466,2015,2016,"59,829532",8,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2723892,2006,2016,"161,929929",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1746900,2015,2016,"59,829532",16,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1677876,2015,2016,"59,829532",24,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2017698,2014,2016,"84,913342",10,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2782296,2014,2016,"119,937773",3,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1513272,2005,2016,"84,913342",1,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1741590,2008,2016,"77,016587",9,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
924954,1992,2016,"59,829532",19,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1985838,2014,2016,"78,595938",17,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
467256,1992,2016,"32,980565",13,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1101768,1993,2016,"59,829532",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1603536,2014,2016,"59,45792",16,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1247784,2005,2016,"53,140516",14,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1460172,1993,2016,"84,913342",24,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
515040,1992,2016,"53,512128",2,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1274334,2005,2016,"53,140516",6,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
488490,1992,2016,"32,980565",7,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1884954,2007,2016,"102,472009",6,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1391148,1993,2016,"84,913342",8,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1980528,2014,2016,"84,263021",10,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2007078,2014,2016,"84,54173",27,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2187606,2014,2016,"84,913342",21,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
966366,1992,2016,"59,829532",10,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
955752,1992,2016,"59,829532",18,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
2097342,2014,2016,"84,913342",14,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1805304,2014,2016,"78,595938",1,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2046900,2014,2016,"84,913342",29,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1988490,2008,2016,"84,913342",19,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1592916,2014,2016,"59,829532",19,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1630086,2005,2016,"84,913342",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1948668,2007,2016,"102,472009",7,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1635396,2005,2016,"84,913342",18,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1608846,2014,2016,"59,829532",24,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2070792,2007,2016,"80,639804",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2176986,2007,2016,"80,639804",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1433628,1986,2016,"84,913342",11,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
2909730,2007,2016,"141,119657",18,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1486722,1986,2016,"105,073293",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1603482,1986,2016,"105,073293",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
769908,1997,2016,"51,839874",2,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1773450,2009,2016,"84,54173",12,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1725660,2009,2016,"84,54173",9,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1587606,2013,2016,"59,829532",9,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1866366,2006,2016,"84,54173",19,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
807078,1985,2016,"54,534061",6,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
2431854,2007,2016,"137,775149",22,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
929202,1986,2016,"84,54173",5,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
2320350,2015,2016,"84,54173",13,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1725660,2015,2016,"59,829532",21,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1725660,2015,2016,"59,829532",12,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2230086,2015,2016,"84,54173",4,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2017698,2015,2016,"84,54173",13,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1977876,2015,2016,"84,54173",13,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2368140,2015,2016,"84,54173",25,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1778760,2015,2016,"59,829532",34,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1980528,2008,2016,"84,913342",12,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
823008,1992,2016,"59,829532",1,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1513272,1993,2016,"84,913342",14,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2123892,1993,2016,"217,114311",21,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
727428,1992,2016,"53,512128",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
2044242,2014,2016,"84,263021",17,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1592916,2014,2016,"59,45792",16,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1831854,2007,2016,"84,913342",29,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1709730,2008,2016,"77,016587",14,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1162830,2005,2016,"53,140516",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2198226,2014,2016,"84,913342",18,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2230086,2014,2016,"84,913342",19,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2458404,2007,2016,"126,905498",13,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1576986,2005,2016,"84,913342",2,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1592916,2014,2016,"59,45792",11,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
504420,2014,2016,"25,362519",16,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
2044242,2014,2016,"84,913342",4,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1608846,2014,2016,"59,45792",11,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2033628,2007,2016,"80,639804",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2973450,2007,2016,"152,639629",31,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
3159288,2007,2016,"152,639629",36,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1699110,2006,2016,"83,891409",8,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
2017698,2007,2016,"80,639804",10,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1274334,1978,2016,"83,891409",2,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1178760,1978,2016,"72,371437",1,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
2761056,2007,2016,"128,856461",23,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1592916,2013,2017,"59,829532",18,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1486722,2006,2017,"75,344333",7,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
2814156,2006,2017,"191,008568",2,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1709730,2006,2017,"75,994654",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1906194,2015,2017,"84,54173",11,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1911504,2006,2017,"84,913342",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1274334,1992,2017,"84,913342",16,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
716814,1992,2017,"59,45792",15,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1752210,2008,2017,"77,016587",12,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1582296,2014,2017,"59,829532",28,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
727428,1992,2017,"53,512128",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1115040,1992,2017,"84,913342",5,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
631854,2014,2017,"26,756064",8,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1215924,2005,2017,"53,140516",6,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
929202,1992,2017,"59,829532",7,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
2175396,2014,2017,"84,913342",29,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1922118,2005,2017,"109,997152",7,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
449730,2014,2017,"19,788339",15,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1991148,2008,2017,"84,913342",19,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
2070792,2014,2017,"84,913342",23,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1938048,2005,2017,"109,997152",6,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2707962,2007,2017,"152,639629",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2017698,2015,2017,"77,945617",14,individual,0~5min,5min~10min,10,3,2,1,1,0,3,3,3,2
3387606,2007,2017,"179,116984",33,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1047606,1997,2017,"59,829532",9,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1768140,2009,2017,"84,54173",14,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
2224776,2013,2017,"84,54173",8,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2230086,2013,2017,"84,263021",35,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2176986,2013,2017,"84,54173",3,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2230086,2013,2017,"84,54173",7,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1486722,2006,2017,"59,086308",16,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
345132,2014,2017,"14,492868",14,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
339822,2014,2017,"12,541905",11,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
584070,1986,2017,"41,899253",7,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
658404,1986,2017,"47,194724",11,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1805304,2015,2017,"84,54173",18,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1911504,2006,2017,"84,913342",9,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2256636,2015,2017,"84,54173",24,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1730970,2015,2017,"59,829532",11,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2437164,2006,2017,"131,179036",17,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2277876,2015,2017,"84,54173",9,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
1778760,2015,2017,"59,829532",24,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2214156,2015,2017,"84,54173",7,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2283180,2015,2017,"84,913342",27,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2097342,2015,2017,"84,54173",2,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2176986,2015,2017,"84,913342",29,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2176986,2014,2017,"84,913342",7,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2097342,2014,2017,"84,913342",5,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
2044242,2014,2017,"84,913342",4,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1948668,2014,2017,"78,317229",18,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1938048,2014,2017,"84,913342",4,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1215924,2005,2017,"53,140516",6,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1051326,1993,2017,"59,829532",20,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1619466,2005,2017,"84,913342",12,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
2171676,2014,2017,"84,913342",16,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
1566366,2014,2017,"59,45792",11,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1635396,2014,2017,"59,829532",11,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1083180,1993,2017,"59,829532",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1072566,1993,2017,"59,829532",16,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1624776,2014,2017,"59,829532",24,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1592916,2014,2017,"59,829532",14,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1773450,2008,2017,"77,016587",7,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
934512,1992,2017,"59,829532",9,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1221234,1992,2017,"84,913342",12,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
796458,1992,2017,"59,45792",7,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1454862,2005,2017,"69,026929",15,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1582296,2014,2017,"59,45792",17,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1895574,2008,2017,"84,913342",14,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1539822,2014,2017,"59,45792",7,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
2182296,1986,2017,"166,853788",4,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1423008,1986,2017,"84,913342",6,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1778760,2006,2017,"83,891409",14,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1369908,1978,2017,"83,891409",9,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
2070792,2007,2017,"80,639804",20,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2814156,2007,2017,"141,119657",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2097342,2007,2017,"80,639804",17,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1061946,1978,2017,"83,891409",2,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1311504,1978,2017,"83,891409",7,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1539822,2006,2017,"79,617871",14,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1566366,2006,2017,"83,891409",8,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
769908,1997,2017,"59,829532",5,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
2166366,2013,2017,"84,263021",5,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
2283180,2013,2017,"84,54173",30,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1699110,2006,2017,"84,54173",5,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1529202,2006,2017,"59,086308",11,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
769908,1985,2017,"54,534061",10,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
345132,2014,2017,"14,492868",15,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
2484954,2007,2017,"137,775149",22,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1168140,1986,2017,"84,54173",5,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1821234,2015,2017,"59,829532",16,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
2256636,2006,2017,"106,745547",19,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2707962,2015,2017,"96,154605",4,individual,5min~10min,5min~10min,24,1,1,2,1,1,2,1,1,1
